,RosterID,No.,Acronym,Name,Position,GamesPlayed,GamesStarted,Weight,Height,College,BirthDate,Years,Age,AV
1203,jax40JamirJones,40,jax,Jamir Jones,OLB,2.0,0.0,255.0,6-3,Notre Dame,6/14/1998,0,23.0,0.0
1204,jax11MarvinJones,11,jax,Marvin Jones,WR,17.0,16.0,199.0,6-2,California,3/12/1990,9,31.0,5.0
1205,jax04JoshLambo,4,jax,Josh Lambo,K,3.0,0.0,215.0,6-0,Texas A&M,11/19/1990,6,31.0,0.0
1206,jax16TrevorLawrence,16,jax,Trevor Lawrence,QB,17.0,17.0,213.0,6-6,Clemson,10/6/1999,0,22.0,7.0
1207,jax21NevinLawson,21,jax,Nevin Lawson,CB,12.0,4.0,192.0,5-9,Utah St.,4/23/1991,7,30.0,2.0
1208,jax65BrandonLinder,65,jax,Brandon Linder,OG,9.0,9.0,315.0,6-6,Miami (FL),1/25/1992,7,29.0,3.0
1209,jax72WalkerLittle,72,jax,Walker Little,OT,9.0,3.0,309.0,6-7,Stanford,4/1/1999,0,22.0,1.0
1210,jax84ChrisManhertz,84,jax,Chris Manhertz,TE,17.0,10.0,255.0,6-6,Canisius,4/10/1992,7,29.0,0.0
1211,jax46RossMatiscik,46,jax,Ross Matiscik,LS,17.0,0.0,235.0,6-0,Baylor,9/13/1996,1,25.0,1.0
1212,jax55LerenteeMcCray,55,jax,Lerentee McCray,LB,12.0,0.0,249.0,6-3,Florida,8/26/1990,8,31.0,1.0
1213,jax62KCMcDermott,62,jax,KC McDermott,OL,9.0,1.0,311.0,6-5,Miami (FL),4/18/1996,1,25.0,1.0
1214,jax22BradleyMcDougald,22,jax,Bradley McDougald,FS,1.0,0.0,215.0,6-1,Kansas,11/15/1990,8,31.0,0.0
1215,jax19JaydonMickens,19,jax,Jaydon Mickens,WR,6.0,0.0,170.0,5-11,Washington,4/21/1994,4,27.0,0.0
1216,jax68AndrewNorwell,68,jax,Andrew Norwell,G,17.0,17.0,325.0,6-6,Ohio St.,10/25/1991,7,30.0,5.0
1217,jax80JamesO'Shaughnessy,80,jax,James O'Shaughnessy,TE,7.0,6.0,245.0,6-4,Illinois St.,1/14/1992,6,29.0,2.0
1218,jax33DareOgunbowale,33,jax,Dare Ogunbowale,RB,17.0,2.0,205.0,5-10,Wisconsin,5/4/1994,4,27.0,1.0
1219,jax22DevineOzigbo,22,jax,Devine Ozigbo,RB,1.0,0.0,225.0,6-0,Nebraska,10/2/1996,2,25.0,0.0
1220,jax50ShaquilleQuarterman,50,jax,Shaquille Quarterman,LB,17.0,0.0,234.0,6-0,Miami (FL),10/28/1997,1,24.0,1.0
1221,jax76WillRichardson,76,jax,Will Richardson,OT,13.0,2.0,306.0,6-6,North Carolina St.,1/4/1996,3,25.0,1.0
1222,jax95RoyRobertson-Harris,95,jax,Roy Robertson-Harris,DE,14.0,13.0,298.0,6-5,Texas-El Paso,7/23/1993,4,28.0,5.0
1223,jax74CamRobinson,74,jax,Cam Robinson,OT,14.0,14.0,320.0,6-6,Alabama,10/9/1995,4,26.0,5.0
1224,jax25JamesRobinson,25,jax,James Robinson,RB,14.0,13.0,219.0,5-9,"Butler (KS),Illinois St.",8/9/1998,1,23.0,5.0
1225,jax29BrandonRusnak,29,jax,Brandon Rusnak,DB,4.0,0.0,198.0,5-11,Michigan,7/11/1995,2,26.0,0.0
1226,jax49ChapelleRussell,49,jax,Chapelle Russell,LB,16.0,1.0,236.0,6-2,Temple,1/20/1997,1,24.0,1.0
1227,jax36MekhiSargent,36,jax,Mekhi Sargent,RB,1.0,0.0,208.0,5-8,"Iowa Western,Iowa",10/8/1997,0,24.0,0.0
1228,jax13JKScott,13,jax,JK Scott,P,1.0,0.0,208.0,6-6,Alabama,10/30/1995,3,26.0,0.0
1229,jax69TylerShatley,69,jax,Tyler Shatley,OG,17.0,8.0,310.0,6-3,Clemson,5/5/1991,7,30.0,3.0
1230,jax10LaviskaShenault,10,jax,Laviska Shenault Jr.,WR,16.0,10.0,227.0,6-1,Colorado,10/5/1998,1,23.0,4.0
1231,jax19DevinSmith,19,jax,Devin Smith,WR,4.0,0.0,199.0,6-1,Ohio St.,3/3/1992,6,29.0,0.0
1232,jax92JordanSmith,92,jax,Jordan Smith,OLB,2.0,0.0,255.0,6-6,"Florida,Butler (KS),Ala-Birmingham",4/10/1998,0,23.0,0.0
1233,jax91DawuaneSmoot,91,jax,Dawuane Smoot,DE,16.0,10.0,264.0,6-3,Illinois,3/2/1995,4,26.0,5.0
1234,jax75JawaanTaylor,75,jax,Jawaan Taylor,OL,17.0,17.0,312.0,6-5,Florida,11/25/1997,2,24.0,6.0
1235,jax20DanielThomas,20,jax,Daniel Thomas,S,16.0,2.0,215.0,5-10,Auburn,7/1/1998,1,23.0,1.0
1236,jax73BadaraTraore,73,jax,Badara Traore,T,1.0,0.0,320.0,6-7,LSU,3/12/1997,0,24.0,0.0
1237,jax18LaquonTreadwell,18,jax,Laquon Treadwell,WR,12.0,7.0,215.0,6-2,Mississippi,6/14/1995,5,26.0,3.0
1238,jax97JayTufele,97,jax,Jay Tufele,DT,4.0,0.0,305.0,6-3,USC,7/25/1999,0,22.0,0.0
1239,jax77Tre'VourWallace-Simms,77,jax,Tre'Vour Wallace-Simms,G,1.0,0.0,336.0,6-4,Missouri,9/25/1997,1,24.0,0.0
1240,jax59JihadWard,59,jax,Jihad Ward,DE,17.0,1.0,287.0,6-5,Illinois,5/11/1994,5,27.0,2.0
1241,jax47KahaleWarring,47,jax,Kahale Warring,TE,1.0,0.0,252.0,6-5,San Diego St.,3/23/1997,1,24.0,0.0
1242,jax54DamienWilson,54,jax,Damien Wilson,ILB,17.0,17.0,243.0,6-0,Minnesota,5/28/1993,6,28.0,7.0
1243,jax42AndrewWingard,42,jax,Andrew Wingard,S,15.0,15.0,209.0,6-0,Wyoming,12/5/1996,2,25.0,5.0
1244,jax15MatthewWright,15,jax,Matthew Wright,K,14.0,0.0,179.0,6-0,Central Florida,3/22/1996,1,25.0,3.0
1245,nyj36JoshAdams,36,nyj,Josh Adams,RB,1.0,0.0,225.0,6-2,Notre Dame,10/29/1996,3,25.0,0.0
1246,nyj06MattAmmendola,6,nyj,Matt Ammendola,K,11.0,0.0,195.0,5-9,Oklahoma St.,12/11/1996,0,25.0,0.0
1247,nyj48NickBawden,48,nyj,Nick Bawden,RB,9.0,1.0,245.0,6-2,San Diego St.,6/22/1996,3,25.0,0.0
1248,nyj77MekhiBecton,77,nyj,Mekhi Becton,OL,1.0,1.0,363.0,6-7,Louisville,4/18/1999,1,22.0,0.0
1249,nyj10BraxtonBerrios,10,nyj,Braxton Berrios,WR,16.0,1.0,190.0,5-9,Miami (FL),10/6/1995,3,26.0,5.0
1250,nyj03TarikBlack,3,nyj,Tarik Black,WR,1.0,0.0,217.0,6-3,"Michigan,Texas",2/10/1998,0,23.0,0.0
1251,nyj54RonaldBlair,54,nyj,Ronald Blair,DE,8.0,3.0,270.0,6-4,Appalachian St.,1/21/1993,5,28.0,2.0
1252,nyj87DanielBrown,87,nyj,Daniel Brown,TE,12.0,0.0,247.0,6-5,James Madison,5/26/1992,6,29.0,0.0
1253,nyj30MichaelCarter,30,nyj,Michael Carter,CB,15.0,7.0,184.0,5-10,Duke,3/8/1999,0,22.0,3.0
1254,nyj32MichaelCarter,32,nyj,Michael Carter,RB,14.0,11.0,201.0,5-8,North Carolina,5/7/1999,0,22.0,6.0
1255,nyj53BlakeCashman,53,nyj,Blake Cashman,LB,3.0,1.0,237.0,6-1,Minnesota,5/10/1996,2,25.0,0.0
1256,nyj33AdrianColbert,33,nyj,Adrian Colbert,SS,4.0,3.0,205.0,6-2,Miami (FL),10/6/1993,4,28.0,1.0
1257,nyj88KeelanCole,88,nyj,Keelan Cole,WR,15.0,11.0,194.0,6-1,Kentucky Wesleyan,4/20/1993,4,28.0,3.0
1258,nyj23TevinColeman,23,nyj,Tevin Coleman,RB,11.0,5.0,210.0,6-1,Indiana,4/16/1993,6,28.0,2.0
1259,nyj82JamisonCrowder,82,nyj,Jamison Crowder,WR,12.0,4.0,177.0,5-9,Duke,6/17/1993,6,28.0,3.0
1260,nyj21AshtynDavis,21,nyj,Ashtyn Davis,S,13.0,10.0,200.0,6-1,California,10/10/1996,1,25.0,3.0
1261,nyj84CoreyDavis,84,nyj,Corey Davis,WR,9.0,9.0,209.0,6-3,Western Michigan,1/11/1995,4,26.0,4.0
1262,nyj52JarradDavis,52,nyj,Jarrad Davis,ILB,9.0,5.0,245.0,6-1,Florida,11/16/1994,4,27.0,2.0
1263,nyj46NoahDawkins,46,nyj,Noah Dawkins,LB,2.0,0.0,235.0,6-1,The Citadel,8/13/1997,2,24.0,0.0
1264,nyj27IsaiahDunn,27,nyj,Isaiah Dunn,DB,12.0,1.0,193.0,6-0,Oregon St.,1/31/1999,0,22.0,1.0
1265,nyj72LaurentDuvernay-Tardif,72,nyj,Laurent Duvernay-Tardif,OT,8.0,7.0,321.0,6-5,McGill,2/11/1991,7,30.0,2.0
1266,nyj25BrandinEchols,25,nyj,Brandin Echols,CB,14.0,14.0,175.0,5-10,"Northwest Mississippi CC,Kentucky",10/16/1997,0,24.0,4.0
1267,nyj70ChumaEdoga,70,nyj,Chuma Edoga,OL,5.0,0.0,308.0,6-3,USC,5/25/1997,2,24.0,0.0
1268,nyj76GeorgeFant,76,nyj,George Fant,T,15.0,15.0,322.0,6-5,Western Kentucky,7/19/1992,5,29.0,6.0
1269,nyj94FolorunsoFatukasi,94,nyj,Folorunso Fatukasi,DT,15.0,15.0,318.0,6-4,Connecticut,3/4/1995,3,26.0,5.0
1270,nyj67DanFeeney,67,nyj,Dan Feeney,OG,16.0,5.0,310.0,6-4,Indiana,5/29/1994,4,27.0,2.0
1271,nyj19JoeFlacco,19,nyj,Joe Flacco,QB,2.0,1.0,245.0,6-6,"Pittsburgh,Delaware",1/16/1985,13,36.0,1.0
1272,nyj91JohnFranklin-Myers,91,nyj,John Franklin-Myers,DE,16.0,16.0,288.0,6-4,S.F. Austin,9/26/1996,3,25.0,6.0
1273,nyj48B.J.Goodson,48,nyj,B.J. Goodson,OLB,1.0,0.0,242.0,6-0,Clemson,5/29/1993,5,28.0,0.0
1274,nyj86RyanGriffin,86,nyj,Ryan Griffin,TE,14.0,12.0,255.0,6-6,Connecticut,1/11/1990,8,31.0,2.0
1275,nyj40JavelinGuidry,40,nyj,Javelin Guidry,DB,17.0,3.0,191.0,5-9,Utah,8/6/1998,1,23.0,1.0
1276,nyj37BryceHall,37,nyj,Bryce Hall,CB,17.0,17.0,202.0,6-1,Virginia,5/11/1997,1,24.0,5.0
1277,nyj34JustinHardee,34,nyj,Justin Hardee,WR,16.0,0.0,200.0,6-1,Illinois,2/7/1994,4,27.0,1.0
1278,nyj42ThomasHennessy,42,nyj,Thomas Hennessy,LS,17.0,0.0,246.0,6-2,Duke,6/11/1994,4,27.0,1.0
1279,nyj47BryceHuff,47,nyj,Bryce Huff,DE,9.0,7.0,255.0,6-3,Memphis,4/17/1998,1,23.0,3.0
1280,nyj38LamarJackson,38,nyj,Lamar Jackson,DB,1.0,0.0,215.0,6-3,Nebraska,4/13/1998,1,23.0,0.0
1281,nyj09JoshJohnson,9,nyj,Josh Johnson,QB,3.0,0.0,219.0,6-3,San Diego,5/15/1986,13,35.0,1.0
1282,nyj25TyJohnson,25,nyj,Ty Johnson,RB,16.0,3.0,210.0,5-10,Maryland,9/17/1997,2,24.0,4.0
1283,nyj29LamarcusJoyner,29,nyj,Lamarcus Joyner,CB,1.0,1.0,185.0,5-8,Florida St.,11/27/1990,7,31.0,0.0
1284,nyj06AlexKessman,6,nyj,Alex Kessman,K,1.0,0.0,190.0,6-3,Pittsburgh,1/2/1998,0,23.0,0.0
1285,nyj81TylerKroft,81,nyj,Tyler Kroft,TE,9.0,6.0,252.0,6-6,Rutgers,10/15/1992,6,29.0,1.0
1286,nyj50ShaqLawson,50,nyj,Shaq Lawson,DE,14.0,7.0,270.0,6-3,Clemson,6/17/1994,5,27.0,3.0
1287,nyj07BradenMann,7,nyj,Braden Mann,P,10.0,0.0,198.0,5-11,Texas A&M,11/24/1997,1,24.0,1.0
1288,nyj96JonathanMarshall,96,nyj,Jonathan Marshall,DT,4.0,0.0,310.0,6-3,Arkansas,9/16/1997,0,24.0,0.0
1289,nyj20MarcusMaye,20,nyj,Marcus Maye,FS,6.0,6.0,207.0,6-0,Florida,3/9/1993,4,28.0,2.0
1290,nyj69ConorMcDermott,69,nyj,Conor McDermott,OT,6.0,3.0,305.0,6-8,UCLA,10/19/1992,4,29.0,1.0
1291,nyj60ConnorMcGovern,60,nyj,Connor McGovern,OG,15.0,15.0,306.0,6-4,Missouri,4/27/1993,4,28.0,5.0
1292,nyj11DenzelMims,11,nyj,Denzel Mims,WR,11.0,3.0,207.0,6-3,Baylor,10/10/1997,1,24.0,1.0
1293,nyj14D.J.Montgomery,14,nyj,D.J. Montgomery,WR,3.0,0.0,201.0,6-1,Austin Peay St.,11/17/1996,0,25.0,0.0
1294,nyj08ElijahMoore,8,nyj,Elijah Moore,WR,11.0,6.0,178.0,5-10,Mississippi,3/27/2000,0,21.0,4.0
1295,nyj04ThomasMorstead,4,nyj,Thomas Morstead,P,7.0,0.0,235.0,6-4,SMU,3/8/1986,12,35.0,1.0
1296,nyj78MorganMoses,78,nyj,Morgan Moses,OT,17.0,16.0,318.0,6-6,Virginia,3/3/1991,7,30.0,6.0
1297,nyj57C.J.Mosley,57,nyj,C.J. Mosley,ILB,16.0,16.0,250.0,6-2,Alabama,6/19/1992,7,29.0,6.0
1298,nyj01KaiNacua,1,nyj,Kai Nacua,FS,3.0,0.0,205.0,6-0,BYU,3/3/1995,4,26.0,0.0
1299,nyj45HamsahNasirildeen,45,nyj,Hamsah Nasirildeen,LB,12.0,2.0,215.0,6-3,Florida St.,1/17/1999,0,22.0,1.0
1300,nyj35SharrodNeasman,35,nyj,Sharrod Neasman,S,11.0,1.0,213.0,5-11,Florida Atlantic,10/14/1991,5,30.0,1.0
1301,nyj39WillParks,39,nyj,Will Parks,S,3.0,2.0,194.0,6-1,Arizona,7/29/1994,5,27.0,1.0
1302,nyj22La'MicalPerine,22,nyj,La'Mical Perine,RB,4.0,0.0,216.0,5-11,Florida,1/30/1998,1,23.0,0.0
1303,nyj43Del'ShawnPhillips,43,nyj,Del'Shawn Phillips,LB,17.0,1.0,230.0,6-2,Illinois,10/9/1996,1,25.0,2.0
1304,nyj93KylePhillips,93,nyj,Kyle Phillips,DL,7.0,1.0,277.0,6-4,Tennessee,5/5/1997,2,24.0,1.0
1305,nyj15EddyPineiro,15,nyj,Eddy Pineiro,K,5.0,0.0,177.0,5-11,Florida,9/13/1995,3,26.0,2.0
1306,nyj41JasonPinnock,41,nyj,Jason Pinnock,CB,12.0,2.0,205.0,6-0,Pittsburgh,6/30/1999,0,22.0,1.0
1307,nyj98SheldonRankins,98,nyj,Sheldon Rankins,DT,16.0,3.0,305.0,6-2,Louisville,4/2/1994,5,27.0,2.0
1308,nyj55HamilcarRashed,55,nyj,Hamilcar Rashed Jr.,OLB,1.0,0.0,235.0,6-4,Oregon St.,2/2/1998,0,23.0,0.0
1309,nyj31SheldrickRedwine,31,nyj,Sheldrick Redwine,S,2.0,0.0,196.0,6-0,Miami (FL),11/6/1996,2,25.0,0.0
1310,nyj49LaRoyReynolds,49,nyj,LaRoy Reynolds,LB,1.0,0.0,240.0,6-1,Virginia,11/3/1990,8,31.0,0.0
1311,nyj33ElijahRiley,33,nyj,Elijah Riley,DB,7.0,7.0,205.0,6-0,Army,6/12/1998,1,23.0,2.0
1312,nyj97NathanShepherd,97,nyj,Nathan Shepherd,DT,17.0,1.0,315.0,6-4,Fort Hays St.,10/9/1993,3,28.0,1.0
1313,nyj44JamienSherwood,44,nyj,Jamien Sherwood,LB,5.0,4.0,216.0,6-2,Auburn,1/12/2000,0,21.0,1.0
1314,nyj16JeffSmith,16,nyj,Jeff Smith,WR,12.0,3.0,195.0,6-1,Boston Col.,4/21/1997,2,24.0,1.0
1315,nyj17VyncintSmith,17,nyj,Vyncint Smith,WR,2.0,0.0,202.0,6-3,Limestone,6/9/1996,3,25.0,0.0
1316,nyj62GregVan,62,nyj,Greg Van Roten,G,17.0,10.0,305.0,6-3,Pennsylvania,2/26/1990,9,31.0,4.0
1317,nyj75AlijahVera-Tucker,75,nyj,Alijah Vera-Tucker,OL,16.0,16.0,308.0,6-5,USC,6/17/1999,0,22.0,5.0
1318,nyj35AustinWalter,35,nyj,Austin Walter,RB,4.0,0.0,202.0,5-8,Rice,8/17/1996,2,25.0,1.0
1319,nyj51TimWard,51,nyj,Tim Ward,DE,11.0,0.0,255.0,6-6,Old Dominion,8/11/1997,1,24.0,1.0
1320,nyj85TrevonWesco,85,nyj,Trevon Wesco,TE,12.0,7.0,267.0,6-3,West Virginia,9/12/1995,2,26.0,0.0
1321,nyj53JavinWhite,53,nyj,Javin White,DB,1.0,0.0,205.0,6-3,UNLV,2/21/1997,1,24.0,0.0
1322,nyj05MikeWhite,5,nyj,Mike White,QB,4.0,3.0,218.0,6-4,"South Florida,Western Kentucky",3/25/1995,3,26.0,2.0
1323,nyj29RachadWildgoose,29,nyj,Rachad Wildgoose,CB,5.0,0.0,197.0,5-11,Wisconsin,1/1/2000,0,21.0,0.0
1324,nyj71IsaiahWilliams,71,nyj,Isaiah Williams,T,4.0,0.0,295.0,6-3,Akron,5/5/1993,3,28.0,0.0
1325,nyj56QuincyWilliams,56,nyj,Quincy Williams,OLB,16.0,13.0,225.0,5-11,Murray St.,8/28/1996,2,25.0,5.0
1326,nyj95QuinnenWilliams,95,nyj,Quinnen Williams,DL,15.0,15.0,303.0,6-3,Alabama,12/5/1997,2,24.0,6.0
1327,nyj39JarrodWilson,39,nyj,Jarrod Wilson,S,5.0,3.0,209.0,6-1,Michigan,2/9/1994,5,27.0,1.0
1328,nyj02ZachWilson,2,nyj,Zach Wilson,QB,13.0,13.0,214.0,6-2,BYU,8/3/1999,0,22.0,5.0
1329,nyj48KennyYeboah,48,nyj,Kenny Yeboah,TE,9.0,0.0,240.0,6-4,"Temple,Mississippi",10/30/1998,0,23.0,0.0
1330,nyj92JabariZuniga,92,nyj,Jabari Zuniga,DL,3.0,0.0,264.0,6-3,Florida,8/14/1997,1,24.0,0.0
1331,det13GeronimoAllison,13,det,Geronimo Allison,WR,3.0,1.0,202.0,6-3,Illinois,1/18/1994,5,27.0,0.0
1332,det34AlexAnzalone,34,det,Alex Anzalone,OLB,14.0,14.0,237.0,6-3,Florida,9/22/1994,4,27.0,5.0
1333,det36CoreyBallentine,36,det,Corey Ballentine,CB,4.0,0.0,191.0,6-0,Washburn,4/13/1996,2,25.0,0.0
1334,det55DerrickBarnes,55,det,Derrick Barnes,LB,17.0,6.0,238.0,6-0,Purdue,5/29/1999,0,22.0,3.0
1335,det59TavanteBeckett,59,det,Tavante Beckett,LB,4.0,0.0,214.0,5-10,"Virginia Tech,Marshall",10/21/1997,0,24.0,0.0
1336,det17TrinityBenson,17,det,Trinity Benson,WR,8.0,2.0,180.0,6-0,East Central (OK),1/16/1997,0,24.0,1.0
1337,det43RashodBerry,43,det,Rashod Berry,TE,5.0,0.0,255.0,6-4,Ohio St.,10/14/1996,1,25.0,0.0
1338,det10DavidBlough,10,det,David Blough,QB,1.0,0.0,205.0,6-1,Purdue,7/31/1995,2,26.0,0.0
1339,det49CurtisBolton,49,det,Curtis Bolton,LB,5.0,0.0,228.0,6-0,Oklahoma,12/18/1995,0,26.0,0.0
1340,det12TimBoyle,12,det,Tim Boyle,QB,5.0,3.0,233.0,6-4,"Connecticut,East. Kentucky",10/3/1994,3,27.0,2.0
1341,det15BradyBreeze,15,det,Brady Breeze,S,4.0,0.0,198.0,6-0,Oregon,10/9/1997,0,24.0,0.0
1342,det91MichaelBrockers,91,det,Michael Brockers,DT,16.0,16.0,297.0,6-5,LSU,12/21/1990,9,31.0,6.0
1343,det63EvanBrown,63,det,Evan Brown,C,16.0,12.0,320.0,6-3,SMU,9/16/1996,3,25.0,5.0
1344,det02AustinBryant,2,det,Austin Bryant,EDGE,14.0,5.0,260.0,6-5,Clemson,11/12/1996,2,25.0,3.0
1345,det45JasonCabinda,45,det,Jason Cabinda,ILB,14.0,4.0,240.0,6-1,Penn St.,3/17/1996,3,25.0,0.0
1346,det87QuintezCephus,87,det,Quintez Cephus,WR,5.0,3.0,208.0,6-1,Wisconsin,4/1/1998,1,23.0,2.0
1347,det08JamieCollins,8,det,Jamie Collins,OLB,2.0,2.0,255.0,6-3,Southern Miss,10/20/1989,8,32.0,1.0
1348,det96JashonCornell,96,det,Jashon Cornell,DE,1.0,0.0,285.0,6-3,Ohio St.,12/30/1996,0,25.0,0.0
1349,det47ScottDaly,47,det,Scott Daly,LS,17.0,0.0,245.0,6-1,Notre Dame,2/7/1994,3,27.0,1.0
1350,det68TaylorDecker,68,det,Taylor Decker,OT,9.0,9.0,318.0,6-7,Ohio St.,8/23/1993,5,28.0,4.0
1351,det65ParkerEhinger,65,det,Parker Ehinger,OG,2.0,0.0,310.0,6-6,Cincinnati,12/30/1992,5,29.0,0.0
1352,det42JalenElliott,42,det,Jalen Elliott,DB,8.0,1.0,210.0,6-0,Notre Dame,7/7/1998,0,23.0,1.0
1353,det80DarrenFells,80,det,Darren Fells,TE,7.0,5.0,270.0,6-7,UC Irvine,4/22/1986,8,35.0,0.0
1354,det90TreyFlowers,90,det,Trey Flowers,DE,7.0,7.0,265.0,6-2,Arkansas,8/16/1993,6,28.0,3.0
1355,det03JackFox,3,det,Jack Fox,P,17.0,0.0,215.0,6-2,Rice,9/1/1996,1,25.0,3.0
1356,det40MarkGilbert,40,det,Mark Gilbert,CB,8.0,0.0,175.0,6-1,Duke,6/1/1997,0,24.0,0.0
1357,det16JaredGoff,16,det,Jared Goff,QB,14.0,14.0,217.0,6-4,California,10/14/1994,5,27.0,10.0
1358,det93Da'ShawnHand,93,det,Da'Shawn Hand,DE,3.0,0.0,297.0,6-3,Alabama,11/14/1995,3,26.0,0.0
1359,det53CharlesHarris,53,det,Charles Harris,DE,17.0,14.0,252.0,6-3,Missouri,3/6/1995,4,26.0,6.0
1360,det25WillHarris,25,det,Will Harris,S,17.0,17.0,206.0,6-1,Boston Col.,12/19/1995,2,26.0,4.0
1361,det76BruceHector,76,det,Bruce Hector,DT,3.0,0.0,296.0,6-2,South Florida,10/7/1994,3,27.0,0.0
1362,det88T.J.Hockenson,88,det,T.J. Hockenson,TE,12.0,12.0,248.0,6-5,Iowa,7/3/1997,2,24.0,5.0
1363,det18KhaDarelHodge,18,det,KhaDarel Hodge,WR,16.0,1.0,183.0,5-11,Prairie View A&M,1/3/1995,3,26.0,1.0
1364,det69WillHolden,69,det,Will Holden,OT,14.0,1.0,312.0,6-7,Vanderbilt,9/14/1993,4,28.0,1.0
1365,det35GodwinIgwebuike,35,det,Godwin Igwebuike,RB,17.0,1.0,212.0,6-0,Northwestern,9/10/1994,3,27.0,2.0
1366,det73JonahJackson,73,det,Jonah Jackson,OL,16.0,16.0,308.0,6-4,"Rutgers,Ohio St.",2/5/1997,1,24.0,8.0
1367,det39JerryJacobs,39,det,Jerry Jacobs,CB,13.0,9.0,203.0,5-11,"Hutchinson (KS),Arkansas",9/26/1997,0,24.0,3.0
1368,det28JermarJefferson,28,det,Jermar Jefferson,RB,7.0,0.0,212.0,5-10,Oregon St.,4/15/2000,0,21.0,1.0
1369,det85TomKennedy,85,det,Tom Kennedy,WR,12.0,0.0,195.0,5-10,Bryant,7/29/1996,2,25.0,1.0
1370,det78TommyKraemer,78,det,Tommy Kraemer,G,9.0,3.0,319.0,6-6,Notre Dame,4/16/1998,0,23.0,2.0
1371,det52JessieLemonier,52,det,Jessie Lemonier,DE,7.0,2.0,240.0,6-3,Liberty,1/31/1997,1,24.0,1.0
1372,det31DeanMarlowe,31,det,Dean Marlowe,S,16.0,9.0,203.0,6-1,James Madison,7/25/1992,6,29.0,3.0
1373,det74RyanMcCollum,74,det,Ryan McCollum,OL,13.0,1.0,300.0,6-5,Texas A&M,3/4/1998,0,23.0,1.0
1374,det54AlimMcNeill,54,det,Alim McNeill,NT,17.0,6.0,330.0,6-2,North Carolina St.,5/11/2000,0,21.0,3.0
1375,det26IfeatuMelifonwu,26,det,Ifeatu Melifonwu,CB,7.0,4.0,210.0,6-3,Syracuse,5/2/1999,0,22.0,1.0
1376,det38C.J.Moore,38,det,C.J. Moore,DB,17.0,1.0,197.0,5-11,Mississippi,12/15/1995,2,26.0,1.0
1377,det29ParnellMotley,29,det,Parnell Motley,DB,1.0,0.0,175.0,6-0,Oklahoma,10/28/1997,1,24.0,0.0
1378,det67MattNelson,67,det,Matt Nelson,T,13.0,11.0,316.0,6-7,Iowa,12/19/1995,1,26.0,5.0
1379,det01JeffOkudah,1,det,Jeff Okudah,CB,1.0,1.0,202.0,6-1,Ohio St.,2/2/1999,1,22.0,0.0
1380,det99JulianOkwara,99,det,Julian Okwara,DL,13.0,1.0,245.0,6-4,Notre Dame,12/27/1997,1,24.0,2.0
1381,det95RomeoOkwara,95,det,Romeo Okwara,DE,4.0,4.0,255.0,6-4,Notre Dame,6/17/1995,5,26.0,2.0
1382,det75LeviOnwuzurike,75,det,Levi Onwuzurike,DE,16.0,0.0,295.0,6-3,Washington,3/2/1998,0,23.0,1.0
1383,det24AmaniOruwariye,24,det,Amani Oruwariye,CB,14.0,14.0,205.0,6-2,Penn St.,2/9/1996,2,25.0,5.0
1384,det41AJParker,41,det,AJ Parker,CB,13.0,7.0,178.0,5-11,Kansas St.,2/15/1998,0,23.0,2.0
1385,det06RileyPatterson,6,det,Riley Patterson,K,7.0,0.0,190.0,6-0,Memphis,9/7/1999,0,22.0,2.0
1386,det98JohnPenisini,98,det,John Penisini,DL,16.0,0.0,335.0,6-2,Utah,5/31/1997,1,24.0,1.0
1387,det80JaredPinkney,80,det,Jared Pinkney,TE,2.0,1.0,255.0,6-4,Vanderbilt,8/21/1997,0,24.0,0.0
1388,det57AnthonyPittman,57,det,Anthony Pittman,LB,17.0,1.0,240.0,6-3,Wayne State (MI),11/24/1996,2,25.0,1.0
1389,det27BobbyPrice,27,det,Bobby Price,DB,15.0,2.0,208.0,6-3,Norfolk St.,4/25/1998,1,23.0,1.0
1390,det77FrankRagnow,77,det,Frank Ragnow,C,4.0,4.0,311.0,6-5,Arkansas,5/17/1996,3,25.0,2.0
1391,det11KalifRaymond,11,det,Kalif Raymond,WR,16.0,14.0,182.0,5-8,Holy Cross,8/8/1994,5,27.0,5.0
1392,det44JalenReeves-Maybin,44,det,Jalen Reeves-Maybin,OLB,15.0,11.0,230.0,6-1,Tennessee,1/31/1995,4,26.0,4.0
1393,det46CraigReynolds,46,det,Craig Reynolds,RB,5.0,2.0,215.0,5-11,Kutztown (PA),6/15/1996,2,25.0,2.0
1394,det08JoshReynolds,8,det,Josh Reynolds,WR,7.0,5.0,196.0,6-3,Texas A&M,2/16/1995,4,26.0,3.0
1395,det01NickellRobey-Coleman,1,det,Nickell Robey-Coleman,CB,1.0,0.0,180.0,5-8,USC,1/17/1992,8,29.0,0.0
1396,det05AldrickRosas,5,det,Aldrick Rosas,K,1.0,0.0,230.0,6-3,Southern Oregon,12/30/1994,4,27.0,0.0
1397,det05RyanSantoso,5,det,Ryan Santoso,P,3.0,0.0,258.0,6-5,Minnesota,8/26/1995,2,26.0,0.0
1398,det04AustinSeibert,4,det,Austin Seibert,K,6.0,0.0,211.0,5-9,Oklahoma,11/15/1996,2,25.0,1.0
1399,det58PeneiSewell,58,det,Penei Sewell,T,16.0,16.0,331.0,6-5,Oregon,10/9/2000,0,21.0,7.0
